01xdm,r3k2r/4bppp/p2p4/2pPp3/4P1n1/2N2P1q/PP1BQP1P/R3K2R b KQkq - 6 15,g4h2 e1c1 h3f3 h1h2 f3e2 c3e2,1931,85,69,263,advantage castling long middlegame,https://lichess.org/kaULwkrz/black#30,Sicilian_Defense Sicilian_Defense_Alapin_Variation
035YV,r1bk3r/1p3ppp/p7/2b5/P7/4Bp2/1P3PPP/R3KB1R b KQ - 1 14,h8e8 e1c1 c8d7 e3c5,1938,79,89,392,advantage castling discoveredAttack middlegame pin short,https://lichess.org/bNjyg35w/black#28,Benoni_Defense Benoni_Defense_Benoni-Indian_Defense
037u7,r1b1kb1r/pp3ppp/1qnppn2/2p5/4P3/2NPBN2/PPPQBPPP/R3K2R b KQkq - 1 7,b6b2 a1b1 b2a3 c3b5 a3a2 e1g1,2197,75,93,2462,castling crushing defensiveMove long middlegame,https://lichess.org/UW4bWimd/black#14,Sicilian_Defense Sicilian_Defense_Other_variations
05Jwg,r3k1r1/2p2p2/p3pP2/1pq5/2p1P3/2N4p/PQP2RPP/1R4K1 w q - 1 26,g1f1 g8g2 f2g2 h3g2 f1g2 e8c8,2725,111,91,792,advancedPawn advantage castling defensiveMove long middlegame,https://lichess.org/lB0gzIcX#51,
06fTc,rn2k2r/1b2b1pp/p4q2/8/2p5/1BP5/P1PP1PPP/R1BQR1K1 w kq - 2 14,c1a3 e8g8 b3c4 g8h8,2029,76,87,196,castling crushing defensiveMove opening short,https://lichess.org/PznuoGhK#27,Russian_Game Russian_Game_Italian_Variation
06kKA,r3k2r/pR3pp1/4p2p/q2pn3/7N/2N3Q1/P1P2bPP/R5K1 w kq - 0 17,g3f2 a5c3 a1e1 e8g8 b7b3 c3c7,2170,81,82,164,advantage castling hangingPiece long middlegame,https://lichess.org/0kA4M3tj#33,French_Defense French_Defense_Queens_Knight
07n6T,r3k2r/1b1p1pp1/p3p2p/2qnP3/2B3Q1/P1P5/3B1PPP/R4RK1 w kq - 0 17,g4g7 e8c8 c4a6 b7a6,1827,75,95,734,advantage castling middlegame short,https://lichess.org/sVMFbtQ9#33,Sicilian_Defense Sicilian_Defense_Open
07wvy,rnb2rk1/pppp2pp/5q2/3Np3/1bP3n1/2NBP1P1/PP2QP1P/R1B1K2R b KQ - 2 12,b4c3 b2c3 f6f2 e2f2 g4f2 e1g1,2410,92,87,320,advantage castling long opening,https://lichess.org/OyCYvHxG/black#24,Indian_Defense Indian_Defense_Budapest_Defense
090As,4k2r/2qn2p1/1r2p3/p1P4p/Q3p1n1/B6P/P3B1P1/R4R1K w k - 1 26,h3g4 h5g4 h1g1 c7h2 g1f2 e8g8,2789,94,50,86,advantage castling discoveredAttack kingsideAttack long middlegame,https://lichess.org/h5CkiWRL#51,
0FE9n,r2qk2r/1pp2ppp/p1b5/2b1P3/8/2P2N2/PP2QPPP/R1B2RK1 w kq - 2 14,c1g5 c6f3 e2f3 d8g5 f3b7 e8g8,1942,85,85,1456,advantage capturingDefender castling defensiveMove long middlegame,https://lichess.org/gUNzABvw#27,Ruy_Lopez Ruy_Lopez_Morphy_Defense
0FiVE,rn2k2r/1b3pp1/2p1p2p/1p2N3/1b1PNB2/P4QPq/5P1P/R3K2R w KQkq - 0 18,a3b4 a8a1 e1e2 a1a2 f4d2 e8g8,2384,87,72,134,advantage castling defensiveMove hangingPiece long middlegame,https://lichess.org/bOjVPanp#35,Scandinavian_Defense Scandinavian_Defense_Main_Line
0KjP8,r3kr2/pppbqpQ1/2np3B/4p3/2PPN2b/P2B4/1P3PPP/R4RK1 w q - 1 15,f1e1 e8c8 h6g5 h4g5,1987,76,90,875,advantage castling middlegame short,https://lichess.org/N7fFJ8rF#29,French_Defense French_Defense_Knight_Variation
0ObeD,r3kb1Q/ppp4p/6p1/3p2P1/4pP2/5nK1/PPq4P/RNB4R w q - 0 19,b1c3 e8c8 c1e3 f8c5,2540,104,73,35,advantage castling middlegame short,https://lichess.org/NL536wHX#37,Kings_Gambit_Declined Kings_Gambit_Declined_Miles_Defense
0TzVt,r3k2r/p1q2ppp/bb2p1n1/3pP3/3N1B2/2P3P1/PP1Q1PBP/R3K2R b KQkq - 2 16,g6e5 e1c1 e8g8 h1e1 b6d4 d2d4,2661,116,88,169,castling clearance crushing long middlegame,https://lichess.org/slp7T3nk/black#32,French_Defense French_Defense_Advance_Variation
0fhz2,r3k2r/p4ppp/Q1p5/3pp3/4n2q/2b1BP2/PPP3PP/R2K1B1R w kq - 0 13,b2c3 e4c3 d1d2 e8g8,2561,99,86,548,advantage castling defensiveMove middlegame short,https://lichess.org/PKQq0nYA#25,Sicilian_Defense Sicilian_Defense_Lowenthal_Variation
0gvkC,r2r4/ppp2k1p/2n3p1/8/6b1/2P2P2/P1P1N2P/R1B1K2R b KQ - 0 15,g4f3 e1g1 f7g8 f1f3,1415,83,73,337,advantage castling middlegame pin short,https://lichess.org/dITJLWjU/black#30,Four_Knights_Game Four_Knights_Game_Italian_Variation
0houc,r3kbQ1/p4p1B/b1p1p3/3q2B1/8/8/P1P2PPP/5RK1 w q - 5 18,g5h6 e8c8 h7d3 a6d3 c2d3 f8h6,2514,78,80,1302,advantage castling long master middlegame,https://lichess.org/M050XEa4#35,Sicilian_Defense Sicilian_Defense_Four_Knights_Variation
0ittY,r2k2nr/pppb2pp/2n2q2/8/8/1BP1PN2/P1PQ1PPP/R3K2R b KQ - 0 14,c6e5 e1c1 f6e7 f3e5,2206,74,93,6190,castling crushing middlegame short,https://lichess.org/GUhKleSM/black#28,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit
0kcIS,r2qk1nr/pp3pp1/2pbp2p/8/3PQB2/2P2N2/PP3PPP/R4RK1 w kq - 1 14,f1e1 g8f6 e4f5 e8g8 e1e6 d6f4,2416,84,80,128,castling crushing long middlegame,https://lichess.org/9qojNUgB#27,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
0m0ym,4k2r/p1q2ppp/4p3/2b5/6nr/P1N1P1P1/1P3P1P/R1BQ1RK1 w k - 1 19,d1f3 e8g8 h2h3 g4e5,1504,500,100,0,castling equality middlegame short,https://lichess.org/n775ChqO#37,
0n8nJ,r2r2k1/1b2bppp/p1p1pn2/1pPq2B1/8/4PN2/PP2QPPP/1BR1K2R b K - 4 15,e7c5 e1g1 c5e7 f1d1 d5d1 c1d1 d8d1 e2d1,2565,98,90,128,advantage castling clearance middlegame trappedPiece veryLong,https://lichess.org/AZvZ0Hh6/black#30,Queens_Gambit_Declined Queens_Gambit_Declined_Orthodox_Defense
0pFA3,rn2k2r/p1q2pp1/2pbpn1p/2ppNb2/3P1B2/1QN3P1/PP2PPBP/R4RK1 w kq - 0 12,d4c5 d6e5 f4e5 c7e5 b3b7 e8g8,1691,97,87,1060,castling crushing defensiveMove long middlegame,https://lichess.org/chMrvM37#23,Queens_Gambit_Declined Queens_Gambit_Declined_Baltic_Defense
0ptZf,r1b2rk1/pppp1p1p/2n1pQ2/4P1N1/3P2P1/8/PPP2PP1/R3KB1q b Q - 0 14,c6d4 e1c1 h1h4 g2g3,2669,102,78,203,castling crushing middlegame short,https://lichess.org/S3BADKH0/black#28,French_Defense French_Defense_Normal_Variation
0wVxk,r2qkb1r/pp1b1ppp/2p5/8/4n3/1P6/PBP2PPP/RN1QKB1R w KQkq - 0 9,d1e2 f8b4 c2c3 e8g8 c3b4 f8e8,2556,109,90,1396,advantage castling clearance defensiveMove long opening sacrifice,https://lichess.org/Udu8uPpH#17,Philidor_Defense Philidor_Defense_Other_variations
0yBu9,r3k2r/pp2nppp/3bq3/3N4/2Q5/4B3/PPP2PPP/R4RK1 w kq - 1 15,f1e1 e6d5 c4d5 e7d5 a1d1 e8c8 d1d5 d6h2 g1h2 d8d5,2505,99,86,505,advantage castling middlegame veryLong,https://lichess.org/hJgEoQB2#29,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
0zB69,r3kb1r/pQp1pppp/1n6/2P1P3/8/8/Pq4PP/RN2KB1R b KQkq - 0 12,b2a1 f1b5 e8d8 e1g1 a1d4 g1h1 d4d5 b5c6,2261,77,92,1981,castling crushing middlegame veryLong,https://lichess.org/73qb5mqZ/black#24,Alekhine_Defense Alekhine_Defense_Four_Pawns_Attack
0zGff,r1bq1rk1/pppp1pp1/5n2/4p1N1/4PP1Q/3P4/PPP3PP/R3K2R b KQ - 0 13,e5f4 e1g1 f8e8 f1f4 d7d5 a1f1 e8e5 f4f6 e5g5 h4g5,2717,118,89,237,castling crushing middlegame pin quietMove veryLong,https://lichess.org/Vw3OjaZF/black#26,Bishops_Opening Bishops_Opening_Vienna_Hybrid
12Muv,r1b1kb1r/p1Q2ppp/4qn2/2p5/2P1p3/1P1pP1P1/PB1P1P1P/RN2K2R b KQkq - 5 13,f8d6 c7c6 e6d7 c6a8 d7g4 e1g1,2126,199,100,9,castling defensiveMove equality fork long middlegame,https://lichess.org/35KFQzO0/black#26,
13wDo,r3k1nr/pppqb2p/6p1/4Q3/8/8/PPP2PPP/RNB1K2R w KQkq - 0 12,e5h8 e8c8 e1g1 e7f6 h8f6 g8f6,2283,75,92,1374,advantage castling long middlegame trappedPiece,https://lichess.org/vlFXdcNp#23,Scotch_Game Scotch_Game_Other_variations
16KYV,r3k2r/p3bpp1/Ppp2nnp/4p3/4P3/1BN1BN1q/1PP1QP2/R2R2K1 w kq - 0 17,e2c4 e8g8 c4e2 f6g4 e2f1 h3f3,2327,81,87,377,advantage castling long middlegame,https://lichess.org/Ayl44xCv#33,Alekhine_Defense Alekhine_Defense_Other_variations
17H93,rnbqk2r/ppp3pp/3pB2n/8/8/1QN2N2/P4PPP/R3K2R b KQkq - 0 12,d8e7 e1g1 c8e6 b3b7 e8g8 b7a8,2186,78,91,1089,advantage castling long middlegame sacrifice trappedPiece,https://lichess.org/ZdeSbg2E/black#24,Danish_Gambit_Accepted Danish_Gambit_Accepted_Classical_Defense
19ttO,4k2r/5pp1/1q2p2p/3pPP2/p2N4/bpr3P1/K1PRQ1BP/7R w k - 0 28,c2b3 a4b3 a2b1 e8g8,2563,96,88,775,castling crushing defensiveMove middlegame short,https://lichess.org/i8KpsN6O#55,
1BRiu,r1bqkb1r/pppp1ppp/2n5/8/2BPn3/5N2/PP3PPP/RNBQK2R b KQkq - 0 6,d8e7 e1g1 d7d5 c4d5,1555,85,77,356,advantage castling opening short,https://lichess.org/hhfzNW4i/black#12,Ponziani_Opening Ponziani_Opening_Neumann_Gambit
1Bn01,Q2bk2r/p2q1p2/4p1p1/3p1b2/5P2/1P2P1Pp/P2P3P/RN3RK1 w k - 3 18,b1c3 e8g8 a8b8 d8b6 b8f8 g8f8,2334,88,89,1058,castling crushing long middlegame,https://lichess.org/oil7Uokb#35,Bird_Opening Bird_Opening_Other_variations
1Gbdr,r3k1nr/pp3ppp/2n1p1b1/1Bb5/6P1/4PN1P/PP3P2/RNBK3R w kq - 1 11,f3e5 e8c8 d1e2 c6e5,1472,87,87,1386,advantage castling discoveredAttack middlegame short,https://lichess.org/Yw2Qs6kq#21,Queens_Pawn_Game Queens_Pawn_Game_Anti-Torre
1KQ1r,r3k1r1/p1pb1p2/1pn1q2p/1B2p3/4Pp2/P1P2N1P/2P1QPPK/1R3R2 w q - 0 18,b1d1 g8g2 h2g2 e6h3 g2g1 e8c8,2161,75,91,640,attraction castling crushing defensiveMove long middlegame sacrifice,https://lichess.org/HenVhLjw#35,Russian_Game Russian_Game_Three_Knights_Game
1Nada,2rqk1nr/3n1pp1/p1NPp2p/1p6/7P/2Q5/PP3PP1/R1B1K2R b KQk - 3 15,d8b6 c3g7 b6c6 e1g1,2528,102,89,660,castling crushing defensiveMove middlegame sacrifice short,https://lichess.org/okiNrTLe/black#30,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
1PLJ5,4k2r/p6p/b1p1p1p1/4Pp2/2P1p2Q/2q5/P4PPP/3RK2R w Kk - 3 26,d1d2 e8g8 e1g1 c3d2,2347,77,76,224,castling crushing endgame short,https://lichess.org/YYwWY9XG#51,
1Ptzz,r3k2r/pR2pp2/3p1n2/2pP1Q1p/2q2P2/4PBR1/P4PK1/8 w kq - 0 24,f3h5 h8h5 f5h5 e8c8 h5f7 c4e4,2797,103,92,613,castling crushing long middlegame sacrifice,https://lichess.org/5H0x593B#47,
1Rxnb,q3k2r/1bpn1ppp/2Q1p3/8/3P4/4PN2/1P1N1PPP/4K2R w Kk - 0 15,c6c7 a8a1 e1e2 b7a6 d2c4 a1h1 f3e5 e8g8,2798,109,90,400,advantage castling defensiveMove middlegame veryLong,https://lichess.org/lBO6QebW#29,Queens_Gambit_Accepted Queens_Gambit_Accepted_Rosenthal_Variation
1RxoL,1r2k2r/2p2ppp/b2q1n2/b2pN3/P7/2NP4/1BP2PPP/R2Q1RK1 w k - 1 16,f1e1 e8g8 c3b5 a6b5 b2a3 c7c5,2270,84,81,105,advantage castling defensiveMove long middlegame,https://lichess.org/l1TYC2L0#31,Three_Knights_Opening Three_Knights_Opening_Other_variations
1WM2D,1n1qkb1r/pQ2pppp/2b2n2/3N4/3Pp3/8/PP3PPP/R3KBNR w KQk - 2 12,d5f6 e7f6 b7a7 f8b4 e1d1 e8g8,2205,87,90,416,advantage castling defensiveMove long opening,https://lichess.org/eyNp6lrY#23,Slav_Defense Slav_Defense_Exchange_Variation
1Wn1n,r1bk1b1r/ppp1n3/2p3Q1/6B1/3qp3/2NP4/PPP2PPP/R3K2R b KQ - 4 11,e4d3 e1c1 c8d7 d1d3 d8c8 g6f7,2634,82,59,76,advantage castling long middlegame pin,https://lichess.org/gcgehLbM/black#22,Ruy_Lopez Ruy_Lopez_Schliemann_Defense
1XebA,rnb1k2r/pp3ppp/1q6/4p3/1b2n3/1NN1B3/PP3PPP/R2QKB1R b KQkq - 1 12,b6d8 d1d8 e8d8 e1c1,2088,74,86,163,castling crushing discoveredAttack opening short,https://lichess.org/QgF8dZ5z/black#24,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
1ZH5E,r1bqk2r/pppp1ppp/2n2n2/1Bb1P3/3p4/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 6,d8e7 e1g1,1613,82,78,444,advantage castling defensiveMove oneMove opening,https://lichess.org/Lcr8gr1a/black#12,Ruy_Lopez Ruy_Lopez_Classical_Variation
1ag4T,rn3k1r/pR3ppp/4p2n/3pP1NB/2pP4/1b6/q4PPP/2Q1K2R b K - 5 17,g7g6 g5e6 f8g8 e1g1,2586,86,91,816,castling crushing defensiveMove middlegame short,https://lichess.org/Bq4Ck1ZI/black#34,French_Defense French_Defense_Normal_Variation
1bQQQ,r2qk2r/ppp2ppp/8/3nn3/1b6/5BP1/PP1BPP1P/RN1QK2R w KQkq - 0 10,f3d5 d8d5 e1g1 e8c8,2134,83,81,101,advantage castling defensiveMove opening short,https://lichess.org/Ktch5Oyq#19,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
1d0QU,r3k3/ppp2p2/4p2p/3pb3/3Pn1bq/3BP3/PPP2PP1/RN2QRK1 w q - 0 15,d4e5 g4f3 d3e2 f3g2 g1g2 e8c8 f1h1 d8g8 e2g4 h4g4,2672,111,88,980,castling clearance crushing kingsideAttack middlegame sacrifice veryLong,https://lichess.org/4b21oV0H#29,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
1h3px,Qnq1k2r/p4ppp/2p2n2/2b5/8/2N2P2/PP1P1P1P/R1B1K2R w KQk - 1 12,d2d3 e8g8,2101,80,66,158,advantage castling defensiveMove middlegame oneMove,https://lichess.org/ZyuVOv3f#23,Grob_Opening Grob_Opening_Grob_Gambit
1iTkf,r3kb1r/pp4pp/2p2nn1/4P2q/2B2Q2/2N4b/PPPB1P1P/2KR2R1 w kq - 1 17,g1g6 h7g6 e5f6 e8c8,1590,355,100,2,castling defensiveMove equality middlegame short,https://lichess.org/imOa0RnY#33,
1jW0w,r3kbnr/pq4pp/R1n1pN2/1p6/2p1P3/8/1P2BPPP/2BQK2R b Kkq - 1 14,g7f6 e2h5 e8e7 c1e3 b7d7 e1g1,2669,110,76,183,advantage castling defensiveMove long middlegame,https://lichess.org/wBJXl0RK/black#28,Old_Indian_Defense Old_Indian_Defense_Other_variations
1k5J2,r1b1k1nr/ppp3pp/2nqPp2/8/4PN2/5N2/PPQ2PPP/R3KB1R w KQkq - 3 13,a1d1 d6f4 f1b5 g8e7 f3d4 e8g8,2070,79,76,261,advantage castling defensiveMove hangingPiece long opening quietMove,https://lichess.org/LjX6UdqW#25,French_Defense French_Defense_Two_Knights_Variation
1njco,2rqkb1r/Qp3ppp/2n1p3/1B1bN3/3P4/2P2P2/P5PP/R1B1K2R w KQk - 1 14,c3c4 f8b4 e1e2 e8g8,2142,84,81,186,advantage castling defensiveMove middlegame short,https://lichess.org/wana6XoA#27,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
1nqRd,r3k2r/pq2b1pp/n3R3/8/8/8/PPQB1P1P/2K3NR w kq - 1 23,d2g5 e8g8 e6e7 b7h1 c2b3 g8h8,2248,80,91,627,castling crushing defensiveMove long middlegame pin trappedPiece,https://lichess.org/yNQ3zgPT#45,
1p081,b2qkb1r/2pr1ppp/8/QN1np3/8/4B3/PP2PPPP/2R1KB1R w Kk - 2 16,e3c5 f8c5 c1c5 e8g8,2179,84,82,90,advantage castling defensiveMove opening short,https://lichess.org/bbeBUp1b#31,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
